"GAME_DATE","GAME_CODE","TEAM","PLAYER","GAME_PLAYED","MINUTES_PLAYED","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS"
19-JAN-16,1570580,"Minnesota Timberwolves","Ricky Rubio",1,30,5,7,4,4,15,0,1,1,4,3,0,1,2,0,1,2,-3
19-JAN-16,1570580,"Minnesota Timberwolves","Shabazz Muhammad",1,28,5,10,3,4,13,2,3,5,0,0,0,0,1,1,0,2,-14
19-JAN-16,1570580,"Minnesota Timberwolves","Tayshaun Prince",1,27,1,1,0,0,3,0,2,2,1,0,0,0,0,0,1,1,-6
19-JAN-16,1570580,"Minnesota Timberwolves","Gorgui Dieng",1,18,3,4,2,2,8,3,4,7,0,0,0,2,2,2,0,0,-18
19-JAN-16,1570580,"Minnesota Timberwolves","Zach LaVine",1,18,2,5,0,0,4,0,1,1,4,5,0,1,1,1,0,0,-14
19-JAN-16,1570580,"Minnesota Timberwolves","Kevin Garnett",1,16,1,2,1,2,3,0,1,1,3,3,0,0,0,1,0,0,0
19-JAN-16,1570580,"Minnesota Timberwolves","Nemanja Bjelica",1,16,2,6,0,0,4,2,2,4,1,5,0,2,2,1,0,2,-16
19-JAN-16,1570580,"Minnesota Timberwolves","Kevin Martin",1,13,1,5,0,0,2,1,0,1,0,1,0,0,3,0,0,2,-17
19-JAN-16,1570580,"Minnesota Timberwolves","Adreian Payne",1,7,2,2,2,4,6,0,0,0,1,1,0,0,0,0,0,0,4
19-JAN-16,1570580,"Minnesota Timberwolves","Andre Miller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19-JAN-16,1570580,"Minnesota Timberwolves","Nikola Pekovic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"Minnesota Timberwolves","Damjan Rudez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"Minnesota Timberwolves","Tyus Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Phoenix Suns","P.J. Tucker",1,45,3,9,4,4,12,2,8,10,5,4,0,0,1,0,2,6,-2
19-JAN-16,1571407,"Phoenix Suns","Brandon Knight",1,41,8,22,3,3,21,2,6,8,4,4,0,1,8,0,2,9,3
19-JAN-16,1571407,"Phoenix Suns","Devin Booker",1,40,9,16,8,8,32,0,0,0,2,3,0,0,4,0,6,11,-7
19-JAN-16,1571407,"Phoenix Suns","Tyson Chandler",1,27,0,3,3,4,3,4,10,14,0,1,0,1,1,1,0,0,-8
19-JAN-16,1571407,"Phoenix Suns","Alex Len",1,21,2,6,2,2,6,4,8,12,1,5,0,0,1,0,0,1,5
19-JAN-16,1571407,"Phoenix Suns","Archie Goodwin",1,20,2,7,4,4,8,0,2,2,0,3,0,1,3,1,0,2,12
19-JAN-16,1571407,"Phoenix Suns","Mirza Teletovic",1,17,2,7,2,3,7,1,3,4,0,1,0,0,3,0,1,4,-7
19-JAN-16,1571407,"Phoenix Suns","Markieff Morris",1,12,1,4,0,0,2,0,3,3,1,0,0,0,0,0,0,0,-6
19-JAN-16,1571407,"Phoenix Suns","Sonny Weems",1,10,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4
19-JAN-16,1571407,"Phoenix Suns","Lorenzo Brown",1,5,1,4,1,1,3,0,0,0,0,1,0,1,0,0,0,1,-6
19-JAN-16,1571407,"Phoenix Suns","T.J. Warren",1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-3
19-JAN-16,1571407,"Phoenix Suns","Jon Leuer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Phoenix Suns","Ronnie Price",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Phoenix Suns","Eric Bledsoe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Oklahoma City Thunder","Russell Westbrook",1,39,10,22,6,9,27,4,1,5,12,5,0,3,4,0,1,6,5
19-JAN-16,1571287,"Oklahoma City Thunder","Kevin Durant",1,36,10,23,7,8,30,0,12,12,4,5,0,2,1,2,3,9,4
19-JAN-16,1571287,"Oklahoma City Thunder","Serge Ibaka",1,36,2,8,0,0,4,1,9,10,3,4,0,0,1,2,0,2,0
19-JAN-16,1571287,"Oklahoma City Thunder","Steven Adams",1,30,5,7,0,2,10,2,4,6,1,3,0,0,1,0,0,0,-4
19-JAN-16,1571287,"Oklahoma City Thunder","Enes Kanter",1,25,10,14,5,7,25,4,4,8,0,4,0,0,2,0,0,0,11
19-JAN-16,1571287,"Oklahoma City Thunder","Dion Waiters",1,23,2,10,0,0,5,0,0,0,2,2,0,1,3,0,1,4,9
19-JAN-16,1571287,"Oklahoma City Thunder","Cameron Payne",1,20,0,9,0,0,0,1,3,4,6,2,0,4,1,0,0,6,12
19-JAN-16,1571287,"Oklahoma City Thunder","Andre Roberson",1,14,1,2,0,0,2,1,1,2,2,2,0,1,0,1,0,0,-16
19-JAN-16,1571287,"Oklahoma City Thunder","Kyle Singler",1,12,1,1,4,4,7,2,2,4,0,0,0,0,0,0,1,1,2
19-JAN-16,1571287,"Oklahoma City Thunder","Nick Collison",1,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
19-JAN-16,1571287,"Oklahoma City Thunder","Josh Huestis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Oklahoma City Thunder","Mitch McGary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Oklahoma City Thunder","D.J. Augustin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Oklahoma City Thunder","Anthony Morrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Oklahoma City Thunder","Steve Novak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Hassan Whiteside",1,35,8,9,7,11,23,7,11,18,1,1,0,0,1,2,0,0,-10
19-JAN-16,1570880,"Miami Heat","Chris Bosh",1,34,7,15,7,7,23,2,3,5,2,3,0,1,3,0,2,2,-8
19-JAN-16,1570880,"Miami Heat","Luol Deng",1,34,4,10,2,2,11,1,3,4,2,1,0,0,1,0,1,2,-18
19-JAN-16,1570880,"Miami Heat","Tyler Johnson",1,34,0,6,3,4,3,0,4,4,1,3,0,2,3,0,0,4,-12
19-JAN-16,1570880,"Miami Heat","Josh Richardson",1,30,1,8,1,2,3,1,1,2,1,3,0,3,0,0,0,5,7
19-JAN-16,1570880,"Miami Heat","Justise Winslow",1,26,1,5,0,0,2,0,3,3,1,0,0,0,0,0,0,3,-1
19-JAN-16,1570880,"Miami Heat","Dwyane Wade",1,21,1,6,0,0,2,1,1,2,4,1,0,0,5,0,0,1,-21
19-JAN-16,1570880,"Miami Heat","Gerald Green",1,19,2,10,0,0,6,0,0,0,1,0,0,0,1,0,2,5,1
19-JAN-16,1570880,"Miami Heat","Amar'e Stoudemire",1,6,3,5,0,0,6,0,0,0,0,2,0,0,0,0,0,0,2
19-JAN-16,1570880,"Miami Heat","Jarnell Stokes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Goran Dragic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Josh McRoberts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Beno Udrih",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Udonis Haslem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Miami Heat","Chris Andersen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Milwaukee Bucks","Khris Middleton",1,36,8,20,4,4,22,0,7,7,7,1,0,2,0,0,2,4,20
19-JAN-16,1570880,"Milwaukee Bucks","Jabari Parker",1,36,4,7,1,2,9,0,2,2,3,1,0,1,2,0,0,0,16
19-JAN-16,1570880,"Milwaukee Bucks","Giannis Antetokounmpo",1,34,5,10,4,4,14,2,4,6,4,2,0,0,5,1,0,0,18
19-JAN-16,1570880,"Milwaukee Bucks","Jerryd Bayless",1,30,4,7,0,0,11,1,2,3,3,3,0,1,3,0,3,6,-2
19-JAN-16,1570880,"Milwaukee Bucks","Greg Monroe",1,30,6,13,3,3,15,1,9,10,1,1,0,0,2,1,0,0,1
19-JAN-16,1570880,"Milwaukee Bucks","Michael Carter-Williams",1,25,3,5,1,2,7,1,2,3,0,1,0,2,1,0,0,0,20
19-JAN-16,1570880,"Milwaukee Bucks","Johnny O'Bryant III",1,16,2,2,0,0,4,1,5,6,1,1,0,0,2,0,0,0,-11
19-JAN-16,1570880,"Milwaukee Bucks","John Henson",1,15,4,5,1,1,9,1,0,1,0,4,0,0,2,2,0,0,14
19-JAN-16,1570880,"Milwaukee Bucks","Rashad Vaughn",1,13,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,-8
19-JAN-16,1570880,"Milwaukee Bucks","Miles Plumlee",1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3
19-JAN-16,1570880,"Milwaukee Bucks","Chris Copeland",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
19-JAN-16,1570880,"Milwaukee Bucks","Tyler Ennis",1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-3
19-JAN-16,1570880,"Milwaukee Bucks","Damien Inglis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Milwaukee Bucks","O.J. Mayo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570880,"Milwaukee Bucks","Greivis Vasquez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1570468,"Chicago Bulls","Jimmy Butler",1,35,7,16,9,12,23,2,3,5,2,0,0,0,2,0,0,2,-28
20-JAN-16,1570468,"Chicago Bulls","Doug McDermott",1,33,1,6,1,1,3,3,1,4,2,2,0,0,1,0,0,1,-28
20-JAN-16,1570468,"Chicago Bulls","Derrick Rose",1,30,12,22,5,5,29,0,1,1,2,3,0,0,2,0,0,2,-10
20-JAN-16,1570468,"Chicago Bulls","Tony Snell",1,26,1,8,0,0,2,0,5,5,2,0,0,0,0,0,0,4,-8
20-JAN-16,1570468,"Chicago Bulls","Pau Gasol",1,24,0,8,1,2,1,0,8,8,0,2,0,0,2,1,0,0,-13
20-JAN-16,1570468,"Chicago Bulls","Bobby Portis",1,24,7,14,2,2,16,5,3,8,0,2,0,0,0,1,0,2,-15
20-JAN-16,1570468,"Chicago Bulls","Taj Gibson",1,20,2,6,0,0,4,5,2,7,1,1,0,0,0,1,0,0,-6
20-JAN-16,1570468,"Chicago Bulls","E'Twaun Moore",1,17,6,9,1,2,13,0,3,3,2,2,0,2,1,0,0,2,-16
20-JAN-16,1570468,"Chicago Bulls","Nikola Mirotic",1,14,0,5,0,0,0,0,4,4,2,2,0,1,1,0,0,3,-16
20-JAN-16,1570468,"Chicago Bulls","Aaron Brooks",1,11,1,4,0,0,3,0,1,1,1,2,0,1,0,0,1,3,-3
20-JAN-16,1570468,"Chicago Bulls","Cameron Bairstow",1,4,0,1,0,0,0,1,1,2,0,1,0,0,1,1,0,0,-7
20-JAN-16,1570468,"Chicago Bulls","Cristiano Felicio",1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-5
20-JAN-16,1570468,"Chicago Bulls","Kirk Hinrich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1570468,"Chicago Bulls","Mike Dunleavy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1570468,"Chicago Bulls","Joakim Noah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Kentavious Caldwell-Pope",1,37,8,18,3,3,22,1,1,2,2,2,0,3,0,0,3,9,8
20-JAN-16,1571529,"Detroit Pistons","Marcus Morris",1,37,6,10,6,6,22,0,5,5,1,3,0,0,2,1,4,6,-4
20-JAN-16,1571529,"Detroit Pistons","Ersan Ilyasova",1,33,7,14,2,2,18,3,3,6,2,2,0,1,0,1,2,4,6
20-JAN-16,1571529,"Detroit Pistons","Reggie Jackson",1,32,7,15,2,2,17,1,4,5,9,1,0,1,1,0,1,3,3
20-JAN-16,1571529,"Detroit Pistons","Aron Baynes",1,25,3,5,2,2,8,2,7,9,1,2,0,0,0,2,0,0,-1
20-JAN-16,1571529,"Detroit Pistons","Stanley Johnson",1,24,1,4,5,6,7,2,7,9,2,3,0,1,3,1,0,2,14
20-JAN-16,1571529,"Detroit Pistons","Andre Drummond",1,23,2,4,13,36,17,5,6,11,2,2,0,1,2,1,0,0,10
20-JAN-16,1571529,"Detroit Pistons","Brandon Jennings",1,16,2,5,0,0,5,0,0,0,4,1,0,1,1,0,1,2,6
20-JAN-16,1571529,"Detroit Pistons","Anthony Tolliver",1,12,2,5,2,2,7,0,5,5,0,1,0,0,1,1,1,4,3
20-JAN-16,1571529,"Detroit Pistons","Joel Anthony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Reggie Bullock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Darrun Hilliard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Spencer Dinwiddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Steve Blake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Detroit Pistons","Jodie Meeks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1570468,"Golden State Warriors","Stephen Curry",1,34,8,18,6,6,25,1,6,7,11,2,0,2,2,1,3,9,36
20-JAN-16,1570468,"Golden State Warriors","Harrison Barnes",1,33,8,13,0,0,19,1,2,3,1,1,0,0,1,0,3,5,18
20-JAN-16,1570468,"Golden State Warriors","Klay Thompson",1,32,7,18,3,4,20,0,5,5,1,2,0,0,0,3,3,8,12
20-JAN-16,1570468,"Golden State Warriors","Draymond Green",1,29,3,8,0,2,6,2,8,10,9,3,0,1,0,0,0,3,12
20-JAN-16,1570468,"Golden State Warriors","Andre Iguodala",1,24,4,7,0,1,10,0,7,7,3,1,0,0,3,1,2,4,18
20-JAN-16,1570468,"Golden State Warriors","Andrew Bogut",1,20,3,3,0,0,6,6,6,12,2,3,0,1,1,3,0,0,6
20-JAN-16,1570468,"Golden State Warriors","Shaun Livingston",1,16,6,8,0,0,12,0,0,0,5,0,0,2,1,0,0,0,0
20-JAN-16,1570468,"Golden State Warriors","Leandro Barbosa",1,16,5,7,2,3,12,0,1,1,2,3,0,2,1,0,0,0,19
20-JAN-16,1570468,"Golden State Warriors","Brandon Rush",1,12,1,4,0,0,2,0,0,0,1,1,0,0,0,0,0,2,-2
20-JAN-16,1570468,"Golden State Warriors","Festus Ezeli",1,10,1,2,1,2,3,1,4,5,0,0,0,0,1,0,0,0,17
20-JAN-16,1570468,"Golden State Warriors","Marreese Speights",1,7,2,5,0,0,5,1,0,1,0,1,0,0,0,0,1,1,5
20-JAN-16,1570468,"Golden State Warriors","Jason Thompson",1,4,0,0,1,2,1,0,3,3,1,0,0,0,0,1,0,0,7
20-JAN-16,1570468,"Golden State Warriors","Ian Clark",1,4,2,2,0,0,4,0,1,1,2,0,0,0,0,0,0,0,7
20-JAN-16,1570468,"Golden State Warriors","Kevon Looney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1570468,"Golden State Warriors","James Michael McAdoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Houston Rockets","Trevor Ariza",1,43,1,8,0,0,3,1,3,4,1,5,0,1,0,0,1,2,-5
20-JAN-16,1571529,"Houston Rockets","James Harden",1,36,9,22,12,12,33,2,15,17,14,5,0,1,6,0,3,7,-11
20-JAN-16,1571529,"Houston Rockets","Ty Lawson",1,35,8,13,1,1,18,1,4,5,3,4,0,0,4,0,1,2,-2
20-JAN-16,1571529,"Houston Rockets","Clint Capela",1,28,5,14,0,0,10,5,8,13,0,4,0,1,1,1,0,0,-18
20-JAN-16,1571529,"Houston Rockets","Terrence Jones",1,25,8,9,0,1,18,0,2,2,0,3,0,0,2,2,2,2,3
20-JAN-16,1571529,"Houston Rockets","Corey Brewer",1,25,4,12,0,0,11,0,3,3,0,4,0,2,0,0,3,5,-4
20-JAN-16,1571529,"Houston Rockets","Marcus Thornton",1,19,3,9,2,2,8,1,1,2,1,4,0,1,0,0,0,3,-8
20-JAN-16,1571529,"Houston Rockets","Jason Terry",1,18,4,6,0,0,10,0,0,0,1,2,0,0,0,0,2,3,-3
20-JAN-16,1571529,"Houston Rockets","Montrezl Harrell",1,9,1,1,1,2,3,0,0,0,1,5,0,1,0,0,0,0,4
20-JAN-16,1571529,"Houston Rockets","Dwight Howard",1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Houston Rockets","K.J. McDaniels",1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1
20-JAN-16,1571529,"Houston Rockets","Donatas Motiejunas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Houston Rockets","Sam Dekker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571529,"Houston Rockets","Patrick Beverley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Justise Winslow",1,36,4,8,0,0,9,2,4,6,6,2,0,0,1,0,1,1,-13
20-JAN-16,1571466,"Miami Heat","Luol Deng",1,36,5,11,3,4,16,2,6,8,1,1,0,0,3,1,3,3,-26
20-JAN-16,1571466,"Miami Heat","Josh Richardson",1,35,2,7,2,2,6,0,3,3,4,3,0,1,4,2,0,3,-15
20-JAN-16,1571466,"Miami Heat","Tyler Johnson",1,35,6,10,0,0,14,0,2,2,5,2,0,0,3,0,2,2,-10
20-JAN-16,1571466,"Miami Heat","Chris Bosh",1,28,6,10,5,6,18,1,3,4,2,5,0,1,2,0,1,4,-7
20-JAN-16,1571466,"Miami Heat","Gerald Green",1,27,2,10,0,0,4,0,1,1,2,1,0,0,1,0,0,2,-13
20-JAN-16,1571466,"Miami Heat","Amar'e Stoudemire",1,21,5,6,1,2,11,1,2,3,0,2,0,0,4,0,0,0,6
20-JAN-16,1571466,"Miami Heat","Hassan Whiteside",1,11,1,1,0,0,2,0,2,2,1,0,0,1,2,1,0,0,-10
20-JAN-16,1571466,"Miami Heat","Udonis Haslem",1,6,0,1,3,4,3,1,1,2,2,0,0,0,0,0,0,0,-7
20-JAN-16,1571466,"Miami Heat","Jarnell Stokes",1,5,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Josh McRoberts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Beno Udrih",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Chris Andersen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Dwyane Wade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Miami Heat","Goran Dragic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Orlando Magic","Elfrid Payton",1,41,8,13,5,9,21,3,3,6,10,2,0,2,3,0,0,1,-1
20-JAN-16,1571341,"Orlando Magic","Evan Fournier",1,37,3,14,1,2,9,2,1,3,1,2,0,5,2,0,2,5,-13
20-JAN-16,1571341,"Orlando Magic","Nikola Vucevic",1,37,7,15,1,2,15,2,9,11,1,2,0,2,2,1,0,0,-3
20-JAN-16,1571341,"Orlando Magic","Tobias Harris",1,36,5,13,4,7,15,1,9,10,2,2,0,1,1,1,1,3,-11
20-JAN-16,1571341,"Orlando Magic","Aaron Gordon",1,32,3,7,1,1,7,2,6,8,1,1,0,0,1,0,0,2,-3
20-JAN-16,1571341,"Orlando Magic","Mario Hezonja",1,16,3,5,3,3,9,0,1,1,0,0,0,0,1,0,0,1,-3
20-JAN-16,1571341,"Orlando Magic","Channing Frye",1,12,1,6,0,0,3,2,2,4,3,1,0,1,2,0,1,4,0
20-JAN-16,1571341,"Orlando Magic","Jason Smith",1,11,2,4,0,0,4,1,0,1,1,0,0,1,0,1,0,0,-6
20-JAN-16,1571341,"Orlando Magic","Keith Appling",1,6,1,3,2,2,4,0,1,1,0,3,0,0,1,0,0,0,8
20-JAN-16,1571341,"Orlando Magic","Dewayne Dedmon",1,5,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,-3
20-JAN-16,1571341,"Orlando Magic","Shabazz Napier",1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10
20-JAN-16,1571341,"Orlando Magic","Devyn Marble",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Orlando Magic","Victor Oladipo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Orlando Magic","Andrew Nicholson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Orlando Magic","C.J. Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Philadelphia 76ers","Jahlil Okafor",1,38,9,17,2,2,20,1,4,5,1,0,0,1,3,1,0,0,1
20-JAN-16,1571341,"Philadelphia 76ers","Robert Covington",1,30,2,8,2,2,8,0,11,11,1,3,0,3,4,0,2,7,-2
20-JAN-16,1571341,"Philadelphia 76ers","Ish Smith",1,30,6,11,1,1,13,0,2,2,11,5,0,0,3,0,0,0,7
20-JAN-16,1571341,"Philadelphia 76ers","Hollis Thompson",1,30,7,10,0,0,17,0,3,3,0,2,0,0,1,0,3,5,14
20-JAN-16,1571341,"Philadelphia 76ers","Isaiah Canaan",1,28,5,8,2,2,15,0,1,1,1,1,0,2,2,0,3,4,14
20-JAN-16,1571341,"Philadelphia 76ers","Jerami Grant",1,28,3,7,5,8,12,1,5,6,1,3,0,2,0,5,1,1,12
20-JAN-16,1571341,"Philadelphia 76ers","Nerlens Noel",1,19,2,2,0,2,4,1,7,8,1,1,0,0,1,2,0,0,7
20-JAN-16,1571341,"Philadelphia 76ers","T.J. McConnell",1,18,0,5,3,4,3,1,3,4,4,3,0,0,0,0,0,0,2
20-JAN-16,1571341,"Philadelphia 76ers","Richaun Holmes",1,12,2,3,0,0,4,0,1,1,0,1,0,0,0,0,0,1,-2
20-JAN-16,1571341,"Philadelphia 76ers","Jakarr Sampson",1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8
20-JAN-16,1571341,"Philadelphia 76ers","Joel Embiid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Philadelphia 76ers","Elton Brand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Philadelphia 76ers","Carl Landry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Philadelphia 76ers","Kendall Marshall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571341,"Philadelphia 76ers","Nik Stauskas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571714,"Oklahoma City Thunder","Serge Ibaka",1,38,5,9,0,0,11,3,5,8,1,4,0,0,1,0,1,4,19
20-JAN-16,1571714,"Oklahoma City Thunder","Kevin Durant",1,30,9,20,7,10,26,0,5,5,5,1,0,0,3,0,1,5,18
20-JAN-16,1571714,"Oklahoma City Thunder","Dion Waiters",1,28,2,9,0,0,5,0,3,3,3,3,0,1,4,0,1,3,3
20-JAN-16,1571714,"Oklahoma City Thunder","Steven Adams",1,28,3,5,4,6,10,3,7,10,0,4,0,0,3,1,0,0,21
20-JAN-16,1571714,"Oklahoma City Thunder","Russell Westbrook",1,27,5,14,6,7,16,1,7,8,15,2,0,5,5,0,0,3,18
20-JAN-16,1571714,"Oklahoma City Thunder","Cameron Payne",1,23,3,8,0,1,7,0,5,5,3,0,0,0,1,0,1,3,-5
20-JAN-16,1571714,"Oklahoma City Thunder","Enes Kanter",1,22,3,7,5,6,12,5,1,6,0,0,0,1,3,1,1,1,-8
20-JAN-16,1571714,"Oklahoma City Thunder","Kyle Singler",1,21,4,4,0,0,11,0,2,2,0,2,0,1,0,0,3,3,-4
20-JAN-16,1571714,"Oklahoma City Thunder","Andre Roberson",1,20,3,4,0,0,7,1,2,3,1,0,0,1,0,0,1,1,11
20-JAN-16,1571714,"Oklahoma City Thunder","Mitch McGary",1,3,2,3,0,0,4,1,0,1,0,0,0,0,0,1,0,1,-3
20-JAN-16,1571714,"Oklahoma City Thunder","Josh Huestis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571714,"Oklahoma City Thunder","D.J. Augustin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571714,"Oklahoma City Thunder","Anthony Morrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571714,"Oklahoma City Thunder","Steve Novak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571714,"Oklahoma City Thunder","Nick Collison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-JAN-16,1571466,"Washington Wizards","Marcin Gortat",1,35,7,12,1,2,15,5,7,12,2,2,0,0,0,2,0,0,16
20-JAN-16,1571466,"Washington Wizards","John Wall",1,32,7,14,3,3,18,0,4,4,10,5,0,0,3,0,1,5,18
20-JAN-16,1571466,"Washington Wizards","Garrett Temple",1,29,4,6,2,2,11,1,1,2,3,0,0,1,0,0,1,1,18
20-JAN-16,1571466,"Washington Wizards","Jared Dudley",1,26,5,9,0,0,10,0,1,1,4,2,0,2,0,0,0,1,22
20-JAN-16,1571466,"Washington Wizards","Nene Hilario",1,26,8,15,0,0,16,2,4,6,1,3,0,5,2,0,0,0,1
20-JAN-16,1571466,"Washington Wizards","Bradley Beal",1,25,7,13,3,4,18,3,0,3,2,2,0,1,0,0,1,3,14
